ticker,name,weight,sector,location,lon,lat
BLL,Ball Corp,0.07047,Consumer Cyclical,Ball corporate headquarters,-105.1486256,39.9111471
UAL,United Airlines Holdings Inc,0.07041,Industrials,United Airlines Holdings corporate headquarters,-95.3625989,29.7593385
WY,Weyerhaeuser Co,0.07034,Real Estate,Weyerhaeusecorporate headquarters,-122.332628,47.6004408
VTR,Ventas Inc,0.07027,Real Estate,Ventas corporate headquarters,-87.6303076,41.8889409
CERN,Cerner Corp,0.06983,Healthcare,Cerner corporate headquarters,-94.5458166,39.149929
LVS,Las Vegas Sands Corp,0.06948,Consumer Cyclical,Las Vegas Sands corporate headquarters,-115.1670577,36.1220757
CTAS,Cintas Corp,0.06938,Industrials,Cintas corporate headquarters,-71.47161299999999,41.992811
AWK,American Water Works Co Inc,0.06909,Utilities,American Water Workcorporate headquarters,-75.1306142,39.9487832
BXP,Boston Properties Inc,0.06898,Real Estate,Boston Properties corporate headquarters,-71.08359209999999,42.3470711
FTV,Fortive Corp,0.06877,Technology,Fortive corporate headquarters,NA,NA
KR,The Kroger Co,0.06832,Consumer Defensive,The Krogecorporate headquarters,-84.513954,39.1067628
NTRS,Northern Trust Corp,0.06814,Financial Services,Northern Trust corporate headquarters,-87.6325811,41.8815778
CSGP,CoStar Group Inc,0.06776,Real Estate,CoStar Group corporate headquarters,-77.031025,38.903884
HSY,The Hershey Co,0.06758,Consumer Defensive,The Hershecorporate headquarters,-76.64881079999999,40.2868944
AMP,Ameriprise Financial Inc,0.06751,Financial Services,Ameriprise Financial corporate headquarters,-93.2691191,44.975179
ALGN,Align Technology Inc,0.06751,Healthcare,Align Technology corporate headquarters,-121.9350655,37.3908783
SNPS,Synopsys Inc,0.06751,Technology,Synopsys corporate headquarters,-122.0504999,37.3944645
FAST,Fastenal Co,0.06727,Industrials,Fastenacorporate headquarters,-91.68755499999999,44.06284
RMD,ResMed Inc,0.06715,Healthcare,ResMed corporate headquarters,-117.1345012,32.8257882
ESS,Essex Property Trust Inc,0.06702,Real Estate,Essex Property Trust corporate headquarters,-122.2907963,37.5449477
MSCI,MSCI Inc,0.06634,Financial Services,MSCI corporate headquarters,-74.0120762,40.7133882
KEYS,Keysight Technologies Inc,0.06589,Technology,Keysight Technologies corporate headquarters,-122.7103898,38.4816603
RCL,Royal Caribbean Cruises Ltd,0.0649,Consumer Cyclical,Royal Caribbean Cruises corporate headquarters,-80.1784845,25.7751808
MKC,McCormick & Co Inc Non-Voting,0.06447,Consumer Defensive,McCormick & Co Non-Voting corporate headquarters,-94.5932546,39.0426046
VEEV,Veeva Systems Inc Class A,0.06422,Healthcare,Veeva Systems corporate headquarters,-121.895285,37.690175
CDW,CDW Corp,0.06378,Technology,CDW corporate headquarters,-73.1289482,41.2752908
ANSS,Ansys Inc,0.06313,Technology,Ansys corporate headquarters,-80.166319,40.2718234
VRSN,VeriSign Inc,0.06303,Technology,VeriSign corporate headquarters,-77.3620895,38.9569186
KHC,The Kraft Heinz Co,0.06273,Consumer Defensive,The Kraft Heincorporate headquarters,-87.62151229999999,41.8852827
CTVA,Corteva Inc,0.06205,Basic Materials,Corteva corporate headquarters,-84.1887598,43.609526
CMG,Chipotle Mexican Grill Inc Class A,0.06195,Consumer Cyclical,Chipotle Mexican Grill corporate headquarters,-117.8724881,33.6183291
KEY,KeyCorp,0.06108,Financial Services,Keycorporate headquarters,-74.08944699999999,40.16939199999999
CDNS,Cadence Design Systems Inc,0.06074,Technology,Cadence Design Systems corporate headquarters,-121.9200212,37.395149
CBRE,CBRE Group Inc Class A,0.06063,Real Estate,CBRE Group corporate headquarters,-118.2535883,34.0516422
DXCM,DexCom Inc,0.06055,Healthcare,DexCom corporate headquarters,-117.1859647,32.90491350000001
AEE,Ameren Corp,0.06029,Utilities,Ameren corporate headquarters,-90.20890949999999,38.6222917
VMC,Vulcan Materials Co,0.05982,Basic Materials,Vulcan Materialcorporate headquarters,-86.74430600000001,33.560484
RSG,Republic Services Inc Class A,0.05947,Industrials,Republic Services corporate headquarters,-111.9301716,33.654396
CLX,Clorox Co,0.05871,Consumer Defensive,Clorocorporate headquarters,-121.9060452,37.6941659
HES,Hess Corp,0.05867,Energy,Hess corporate headquarters,-95.3599019,29.7546294
DHI,D.R. Horton Inc,0.05844,Consumer Cyclical,D.R. Horton corporate headquarters,-97.0907316,32.7609582
IP,International Paper Co,0.05821,Consumer Cyclical,International Papecorporate headquarters,-89.84983,35.10097
FRC,First Republic Bank,0.05804,Financial Services,First Republic Bank corporate headquarters,-122.3989272,37.7921178
CCL,Carnival Corp,0.05758,Consumer Cyclical,Carnival corporate headquarters,-87.46078390000001,37.9830056
SPLK,Splunk Inc,0.0574,Technology,Splunk corporate headquarters,-96.8102215,33.0754092
HAL,Halliburton Co,0.05739,Energy,Halliburtocorporate headquarters,-95.3399376,29.938203
MTD,Mettler-Toledo International Inc,0.05737,Healthcare,Mettler-Toledo International corporate headquarters,-82.9690535,40.1438625
BBY,Best Buy Co Inc,0.05722,Consumer Cyclical,Best Bucorporate headquarters,-96.20875919999999,37.2401411
ARE,Alexandria Real Estate Equities Inc,0.05686,Real Estate,Alexandria Real Estate Equities corporate headquarters,-118.1428913,34.1462087
MRVL,Marvell Technology Group Ltd,0.05651,Technology,Marvell Technology Group corporate headquarters,-121.982055,37.4118124
SPOT,Spotify Technology SA,0.05587,Communication Services,Spotify Technology SA corporate headquarters,NA,NA
CMS,CMS Energy Corp,0.05561,Utilities,CMS Energy corporate headquarters,-84.4022463,42.2466617
SWKS,Skyworks Solutions Inc,0.05554,Technology,Skyworks Solutions corporate headquarters,-71.164715,42.499489
OMC,Omnicom Group Inc,0.05498,Communication Services,Omnicom Group corporate headquarters,-73.9753734,40.7573566
CFG,Citizens Financial Group Inc,0.05472,Financial Services,Citizens Financial Group corporate headquarters,-71.41077299999999,41.827414
PEAK,Healthpeak Properties Inc,0.05468,Real Estate,Healthpeak Properties corporate headquarters,-117.8526637,33.6841151
CPRT,Copart Inc,0.05452,Industrials,Copart corporate headquarters,-96.82273160000001,32.9390472
AJG,Arthur J. Gallagher & Co,0.05425,Financial Services,Arthur J. Gallagher & Co corporate headquarters,-95.9875782,36.1431286
LEN,Lennar Corp,0.05413,Consumer Cyclical,Lennar corporate headquarters,-74.4681784,40.2925869
LH,Laboratory Corp of America Holdings,0.05404,Healthcare,Laboratory of America Holdings corporate headquarters,-117.0989804,32.9564082
NUE,Nucor Corp,0.05399,Basic Materials,Nucor corporate headquarters,-80.8347671,35.1588511
CAH,Cardinal Health Inc,0.053900000000000003,Healthcare,Cardinal Health corporate headquarters,-79.5096671,43.8328298
CHD,Church & Dwight Co Inc,0.05367,Consumer Defensive,Church & Dwighcorporate headquarters,-95.71093909999999,37.0565248
EFX,Equifax Inc,0.05365,Industrials,Equifax corporate headquarters,-84.38872620000001,33.7967129
RF,Regions Financial Corp,0.05335,Financial Services,Regions Financial corporate headquarters,-86.8090118,33.5180599
IAC,IAC/InterActiveCorp,0.05298,Communication Services,IAC/InterActivecorporate headquarters,-74.00765670000001,40.7455869
CINF,Cincinnati Financial Corp,0.05281,Financial Services,Cincinnati Financial corporate headquarters,-84.5195785,39.307789
CTL,CenturyLink Inc,0.05232,Communication Services,CenturyLink corporate headquarters,-92.06644059999999,32.5891034
KMX,CarMax Inc,0.05222,Consumer Cyclical,CarMax corporate headquarters,-77.6706303,37.6403815
MLM,Martin Marietta Materials Inc,0.05208,Basic Materials,Martin Marietta Materials corporate headquarters,-78.6901743,35.8199736
FCX,Freeport-McMoRan Inc,0.05204,Basic Materials,Freeport-McMoRan corporate headquarters,-112.073049,33.4516712
TRU,TransUnion,0.05153,Industrials,TransUnion corporate headquarters,-87.64138349999999,41.8791648
DOV,Dover Corp,0.0515,Industrials,Dover corporate headquarters,-88.0075585,41.8332067
TFX,Teleflex Inc,0.05139,Healthcare,Teleflex corporate headquarters,-75.417767,40.0773358
K,Kellogg Co,0.05127,Consumer Defensive,Kellogcorporate headquarters,-79.622349,43.6483813
MGM,MGM Resorts International,0.05093,Consumer Cyclical,MGM Resorts International corporate headquarters,-115.1725802,36.1305582
MAA,Mid-America Apartment Communities Inc,0.05069,Real Estate,Mid-America Apartment Communities corporate headquarters,-89.83609,35.0976248
MXIM,Maxim Integrated Products Inc,0.05038,Technology,Maxim Integrated Products corporate headquarters,-121.9494163,37.4056894
WCG,WellCare Health Plans Inc,0.05037,Healthcare,WellCare Health Plans corporate headquarters,-82.54883180000002,28.0328625
CE,Celanese Corp Class A,0.0503,Basic Materials,Celanese corporate headquarters,-81.5307241,35.2089913
YUMC,Yum China Holdings Inc,0.05026,Consumer Cyclical,Yum China Holdings corporate headquarters,-96.8349298,33.075221
ACGL,Arch Capital Group Ltd,0.04995,Financial Services,Arch Capital Group corporate headquarters,-74.0108873,40.7096863
KSU,Kansas City Southern,0.04993,Industrials,Kansas City Southern corporate headquarters,-94.5897335,39.09955739999999
HBAN,Huntington Bancshares Inc,0.04975,Financial Services,Huntington Bancshares corporate headquarters,-82.9072266,40.04305430000001
INCY,Incyte Corp,0.04962,Healthcare,Incyte corporate headquarters,-75.55295989999999,39.762967
EVRG,Evergy Inc,0.04928,Utilities,Evergy corporate headquarters,-94.58372709999999,39.0996975
TIF,Tiffany & Co,0.04894,Consumer Cyclical,Tiffany & Co corporate headquarters,-94.59073699999999,39.041158
PFG,Principal Financial Group Inc,0.0489,Financial Services,Principal Financial Group corporate headquarters,-93.6278267,41.5894493
MKL,Markel Corp,0.04876,Financial Services,Markel corporate headquarters,-95.9362782,41.2584743
NTAP,NetApp Inc,0.04867,Technology,NetApp corporate headquarters,-122.009709,37.4149239
GPC,Genuine Parts Co,0.04805,Consumer Cyclical,Genuine Partcorporate headquarters,-84.456178,33.9108539
WDC,Western Digital Corp,0.04768,Technology,Western Digital corporate headquarters,-117.8408722,33.672995
COO,The Cooper Companies Inc,0.04764,Healthcare,The Cooper Companies corporate headquarters,-121.9560404,37.7602665
FTNT,Fortinet Inc,0.04708,Technology,Fortinet corporate headquarters,-122.0107919,37.3750188
CXO,Concho Resources Inc,0.0467,Energy,Concho Resources corporate headquarters,-102.0809697,31.9998809
WAT,Waters Corp,0.04653,Healthcare,Waters corporate headquarters,-71.4813247,42.136791
WPC,W.P. Carey Inc,0.0465,Real Estate,W.P. Carey corporate headquarters,-73.9785049,40.7594206
NLOK,NortonLifeLock Inc,0.0464,Technology,NortonLifeLock corporate headquarters,-111.939542,33.4313345
BKR,Baker Hughes Co Class A,0.04635,Energy,Baker Hughecorporate headquarters,-95.432403,30.012572
INVH,Invitation Homes Inc,0.04626,Real Estate,Invitation Homes corporate headquarters,-96.79652999999999,32.78162
GWW,W.W. Grainger Inc,0.04618,Industrials,W.W. Grainger corporate headquarters,-87.91273919999999,42.2367488
WAB,Westinghouse Air Brake Technologies Corp,0.04609,Industrials,Westinghouse Air Brake Technologies corporate headquarters,-79.8094532,40.3943886
LNG,Cheniere Energy Inc,0.04593,Energy,Cheniere Energy corporate headquarters,-95.3653756,29.7601536
IFF,International Flavors & Fragrances Inc,0.04588,Basic Materials,International Flavors & Fragrances corporate headquarters,-74.15845259999999,40.43750120000001
SUI,Sun Communities Inc,0.04567,Real Estate,Sun Communities corporate headquarters,-82.2050599,29.4235483
DGX,Quest Diagnostics Inc,0.04555,Healthcare,Quest Diagnostics corporate headquarters,-74.0449297,40.7878337
UDR,UDR Inc,0.04546,Real Estate,UDR corporate headquarters,-105.0093707,39.5549877
MKTX,MarketAxess Holdings Inc,0.04546,Financial Services,MarketAxess Holdings corporate headquarters,-74.00277799999999,40.755556
CTXS,Citrix Systems Inc,0.04534,Technology,Citrix Systems corporate headquarters,-121.9787306,37.4027497
AKAM,Akamai Technologies Inc,0.04531,Technology,Akamai Technologies corporate headquarters,-122.4052894,37.7858846
CAG,Conagra Brands Inc,0.04519,Consumer Defensive,Conagra Brands corporate headquarters,-79.6035917,43.6523376
IT,Gartner Inc A,0.04484,Technology,Gartner corporate headquarters,-73.55030239999999,41.0304821
DRI,Darden Restaurants Inc,0.04464,Consumer Cyclical,Darden Restaurants corporate headquarters,-81.42484429999999,28.4180207
ULTA,Ulta Beauty Inc,0.0446,Consumer Cyclical,Ulta Beauty corporate headquarters,-88.1062547,41.6800626
GRMN,Garmin Ltd,0.04453,Technology,Garmin corporate headquarters,-94.7996464,38.8553721
TTWO,Take-Two Interactive Software Inc,0.04447,Communication Services,Take-Two Interactive Software corporate headquarters,-73.98385640000001,40.7563495
XYL,Xylem Inc,0.04445,Industrials,Xylem corporate headquarters,-73.6879769,41.0501239
BR,Broadridge Financial Solutions Inc,0.04391,Technology,Broadridge Financial Solutions corporate headquarters,-94.5998716,39.08082599999999
BURL,Burlington Stores Inc,0.04346,Consumer Cyclical,Burlington Stores corporate headquarters,-74.8126714,40.0925728
ROKU,Roku Inc Class A,0.04343,Communication Services,Roku corporate headquarters,-121.9623308,37.260235
BMRN,Biomarin Pharmaceutical Inc,0.04316,Healthcare,Biomarin Pharmaceutical corporate headquarters,-122.5257064,37.9701597
CBOE,Cboe Global Markets Inc,0.04314,Financial Services,Cboe Global Markets corporate headquarters,-94.7091861,38.9826318
ABC,AmerisourceBergen Corp,0.043,Healthcare,AmerisourceBergen corporate headquarters,-93.44684439999999,44.7936092
MAS,Masco Corp,0.04298,Industrials,Masco corporate headquarters,-83.42602149999999,42.4154801
NLY,Annaly Capital Management Inc,0.04293,Real Estate,Annaly Capital Management corporate headquarters,-73.9822089,40.7586113
EXR,Extra Space Storage Inc,0.04275,Real Estate,Extra Space Storage corporate headquarters,-111.8132148,40.6335533
SGEN,Seattle Genetics Inc,0.042659999999999997,Healthcare,Seattle Genetics corporate headquarters,-122.1933899,47.801334
EXPE,Expedia Group Inc,0.04259,Consumer Cyclical,Expedia Group corporate headquarters,-122.1966308,47.6134818
EXPD,Expeditors International of Washington Inc,0.04251,Industrials,Expeditors International of Washington corporate headquarters,-122.334683,47.60583800000001
L,Loews Corp,0.04225,Financial Services,Loews corporate headquarters,-73.982235,40.7443475
CBS,CBS Corp Class B,0.04219,Communication Services,CBS corporate headquarters,-73.97881939999999,40.7611804
VMW,VMware Inc,0.04198,Technology,VMware corporate headquarters,-122.1412969,37.3971132
SSNC,SS&C Technologies Holdings Inc,0.04156,Technology,SS&C Technologies Holdings corporate headquarters,-94.4817491,37.0433171
CNP,CenterPoint Energy Inc,0.0415,Utilities,CenterPoint Energy corporate headquarters,-95.818045,29.785078
TEAM,Atlassian Corporation PLC A,0.04146,Technology,Atlassian Corporation corporate headquarters,-122.4033958,37.791355
FMC,FMC Corp,0.04127,Basic Materials,FMC corporate headquarters,-75.18372049999999,39.9520288
ATO,Atmos Energy Corp,0.04125,Utilities,Atmos Energy corporate headquarters,-96.81753929999999,32.9224922
ZBRA,Zebra Technologies Corp,0.0412,Technology,Zebra Technologies corporate headquarters,-94.1950832,36.3431542
DRE,Duke Realty Corp,0.04113,Real Estate,Duke Realty corporate headquarters,-86.1469824,39.9289431
LNT,Alliant Energy Corp,0.04075,Utilities,Alliant Energy corporate headquarters,-89.29607089999999,43.1507311
HOLX,Hologic Inc,0.04071,Healthcare,Hologic corporate headquarters,-71.5831869,42.3250155
FANG,Diamondback Energy Inc,0.04066,Energy,Diamondback Energy corporate headquarters,-102.0803001,31.9987351
FNF,Fidelity National Financial Inc,0.04053,Financial Services,Fidelity National Financial corporate headquarters,-81.6764314,30.3181782
XRAY,Dentsply Sirona Inc,0.04052,Healthcare,Dentsply Sirona corporate headquarters,-76.7342834,39.9624421
ODFL,Old Dominion Freight Lines Inc,0.04024,Industrials,Old Dominion Freight Lines corporate headquarters,-80.0587312,35.90898
HST,Host Hotels & Resorts Inc,0.03996,Real Estate,Host Hotels & Resorts corporate headquarters,-77.1403133,39.0276735
STE,Steris PLC,0.03994,Healthcare,Steris corporate headquarters,-81.3069512,41.7108597
JEC,Jacobs Engineering Group Inc,0.03991,Industrials,Jacobs Engineering Group corporate headquarters,-74.5035609,40.7706389
IEX,IDEX Corp,0.03976,Industrials,IDEX corporate headquarters,-87.8932069,42.2442304
LDOS,Leidos Holdings Inc,0.03976,Technology,Leidos Holdings corporate headquarters,-77.3592745,38.9590083
SIVB,SVB Financial Group,0.03973,Financial Services,SVB Financial Group corporate headquarters,-121.982235,37.4042585
TDY,Teledyne Technologies Inc,0.03964,Technology,Teledyne Technologies corporate headquarters,-118.9058244,34.1982613
LBRDK,Liberty Broadband Corp C,0.03961,Communication Services,Liberty Broadband C corporate headquarters,NA,NA
AES,The AES Corp,0.0396,Utilities,The AES corporate headquarters,-77.1127474,38.8796165
