city,other_name,country,latitude,longitude,certainty,year,population
Osaka,NA,Japan,34.693216,135.502082,1,1600,360000
Oyo,Katunga,Nigeria,7.85,3.93333,1,1600,60000
Padua,NA,Italy,45.406436,11.876761,1,1600,34000
Palermo,NA,Italy,38.115689,13.361267,1,1600,105000
Palma,NA,Spain,39.56939,2.65024,1,1600,23000
Paris,NA,France,48.856614,2.352222,1,1600,245000
Parma,NA,Italy,44.80266,10.32898,1,1600,33000
Patna,NA,India,25.610533,85.14145,1,1600,80000
Pavia,NA,Italy,45.18446,9.16145,1,1600,18000
Piacenza,Fiacenza,Italy,45.04676,9.69937,1,1600,31000
Plovdiv,Philippopolis,Bulgaria,42.15,24.75,1,1600,28000
Plymouth,NA,United Kingdom,50.375456,-4.14305,1,1600,7000
Potosi,PotosÌ,Bolivia,-19.58361,-65.75306,1,1600,105000
Poznan,Posen,Poland,52.40692,16.92993,1,1600,25000
Prague,NA,Austria,50.08804,14.42076,1,1600,110000
Puebla,Puebla de Zaragoza,Mexico,19.0514,-98.2178,1,1600,25000
Qazvin,Kazvin,Iran,36.26877,50.0041,1,1600,60000
Quilon,NA,India,8.88,76.6,3,1600,35000
Quito,NA,Ecuador,-0.22985,-78.52495,1,1600,20000
Rajmahal,NA,India,25.05303,87.83048,3,1600,80000
Reims,Rheims,France,49.25,4.03333,1,1600,18000
Rome,NA,Italy,41.89474,12.4839,1,1600,102000
Rouen,NA,France,49.44313,1.09932,1,1600,60000
Saint-Malo,NA,France,48.649336,-2.025675,1,1600,13000
Salamanca,NA,Spain,40.970103,-5.663539,1,1600,24000
Sarajevo,"Bosna-Serai, Serajevo",Bosnia and Herzegovina,43.84864,18.35644,1,1600,25000
Segovia,NA,Spain,40.943564,-4.113003,1,1600,26000
Sennar,NA,Sudan,13.567468999999999,33.567203,1,1600,40000
Serres,"Serrai, Seres",Greece,41.090922,23.541319,1,1600,27000
Seville,NA,Spain,37.388097,-5.982331,1,1600,126000
Shizuoka,Sumpu,Japan,34.97712,138.383084,2,1600,100000
Skopje,"Uskub, Skoplje",Serbia,41.99646,21.43141,1,1600,50000
Smolensk,NA,Russian Federation,54.7818,32.0401,1,1600,50000
Soest,NA,Germany,51.57558,8.10619,1,1600,5000
Sofia,NA,Bulgaria,42.69751,23.32415,1,1600,30000
Stockholm,NA,Sweden,59.33258,18.0649,1,1600,16000
Strasbourg,Strassburg,France,48.58342,7.74296,1,1600,25000
Suceava,Suczawa,Romania,47.63333,26.25,1,1600,13000
Surabaya,Soerabaja,Indonesia,-7.24917,112.75083,1,1600,50000
Surame,NA,Nigeria,13.0875,4.898611,2,1600,40000
Surat,NA,India,21.19594,72.83023,1,1600,75000
Suzhou,Soochow,China,31.3,120.6,1,1600,134000
Szczecin,Stettin,Poland,53.416667,14.583333,2,1600,12200
Tabriz,NA,Iran,38.08,46.2919,1,1600,80000
Taiyuan,NA,China,37.87059,112.548879,1,1600,80000
Targoviste,"Tirgovishtea, T‚rgoviste",Romania,44.924167,25.456667,1,1600,20000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,1600,50000
Tlaxcala,NA,Mexico,19.32076,-98.20959,1,1600,14000
Tlemcen,Tlemsen,Algeria,34.87833,-1.315,1,1600,25000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1600,60000
Toledo,NA,Spain,39.862831,-4.027322,1,1600,57000
Tombouctou,Timbuktu,Mali,16.77348,-3.00742,1,1600,25000
Toulon,NA,France,43.11667,5.93333,1,1600,18000
Toulouse,NA,France,43.60426,1.44367,1,1600,30000
Toungoo,Taungoo,Myanmar,18.933333,96.433333,1,1600,60000
Tours,NA,France,47.38333,0.68333,1,1600,20000
Tripoli,NA,Libya,32.876175,13.187508,1,1600,15000
Troyes,NA,France,48.3,4.08333,1,1600,24000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889,118.58583,3,1600,56000
Tunis,NA,Tunisia,36.818811,10.165961,1,1600,50000
Turin,NA,Italy,45.07049,7.68682,1,1600,23000
Udaipur,NA,India,24.57127,73.691544,3,1600,72000
Ujjain,NA,India,23.18239,75.77643,3,1600,60000
Valencia,NA,Spain,39.469908,-0.376289,1,1600,61000
Valladolid,NA,Spain,41.65518,-4.72372,1,1600,42000
Venice,NA,Italy,45.440847,12.315514,1,1600,151000
Verona,NA,Italy,45.43419,10.99779,1,1600,54000
Vicenza,NA,Italy,45.545478,11.535422,1,1600,21000
Vienna,Wien,Austria,48.20849,16.37208,1,1600,30000
Vilnius,Vilna,Lithuania,54.683333,25.283333,1,1600,40000
Warsaw,NA,Poland,52.22977,21.01178,1,1600,35000
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1600,33000
Wuhan,Wuchang,China,30.58333,114.26667,1,1600,75000
Xiamen,"Amoy, Hsiamen",China,24.47979,118.08187,1,1600,50000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,1600,138000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.26,117.21,1,1600,65000
Yamaguchi,NA,Japan,34.185956,131.47065,1,1600,80000
Ypres,Leper,Belgium,50.849997,2.883339,1,1600,5000
Zacatecas,NA,Mexico,22.76843,-102.58141,1,1600,25000
Zaragoza,NA,Spain,41.648792,-0.889581,1,1600,26000
Zaria,NA,Nigeria,11.11128,7.7227,1,1600,60000
Ferrara,NA,Italy,44.82678,11.62071,1,1601,32860
Gdansk,Danzig,Poland,54.352025,18.64663,2,1601,49000
Leghorn,Livorno,Italy,43.55,10.310579,2,1601,3958
Bandar Seri Begawan,NA,Brunei,4.890283,114.942217,3,1602,30000
Buenos Aires,NA,Argentina,-34.61315,-58.37723,1,1602,500
Dijon,NA,France,47.31667,5.01667,1,1602,24000
Nurnberg,"N¸rnberg, Nuremberg",Germany,49.452031,11.07675,1,1602,24000
Potosi,PotosÌ,Bolivia,-19.58361,-65.75306,1,1602,105000
Dresden,NA,Germany,51.05089,13.73832,1,1603,14793
Mashhad,Meshhed,Iran,36.3,59.6,1,1604,20000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1604,60000
Toungoo,Taungoo,Myanmar,18.933333,96.433333,1,1604,60000
Verona,NA,Italy,45.43419,10.99779,1,1604,55176
Angers,NA,France,47.46667,-0.55,1,1606,22000
Calicut,NA,India,11.258753,75.78041,3,1606,42000
Messina,NA,Italy,38.19327,15.54969,1,1606,67000
Oruro,NA,Bolivia,-17.98333,-67.15,1,1606,12000
Palermo,NA,Italy,38.115689,13.361267,1,1606,110000
Bristol,NA,United Kingdom,51.45523,-2.59665,1,1607,12000
Caracas,NA,Venezuela,10.48801,-66.87919,1,1607,3000
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1607,37000
Agra,NA,India,27.18333,78.01667,1,1610,500000
Burhanpur,NA,India,21.30898,76.22996,2,1610,90000
Dublin,NA,Ireland,53.33306,-6.24889,1,1610,26000
Gent,Ghent,Belgium,51.053469,3.730378,1,1610,31000
Limerick,NA,Ireland,52.6653,-8.630497,1,1610,5000
Madurai,NA,India,9.91735,78.11962,1,1610,50000
Metz,NA,France,49.11911,6.17269,1,1610,19432
Vadodara,Baroda,India,22.30731,73.181098,3,1610,18000
Granada,NA,Spain,37.177336,-3.598558,1,1611,53000
Moscow,NA,Russian Federation,55.75222,37.61556,1,1611,130000
Potosi,PotosÌ,Bolivia,-19.58361,-65.75306,1,1611,114000
Udaipur,NA,India,24.57127,73.691544,3,1611,72000
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1611,37000
Algiers,NA,Algiers,36.7525,3.04197,1,1612,80000
Antwerp,Antwerpen,Belgium,51.219217,4.402883,1,1612,53918
Mondovi,NA,Italy,44.39603,7.81764,1,1612,8000
Siena,NA,Italy,43.32004,11.33283,1,1612,18659
Turin,NA,Italy,45.07049,7.68682,1,1612,27000
Allahabad,Prayag,India,25.44894,81.83328,1,1613,36000
Jerusalem,NA,Israel,31.76904,35.21633,1,1613,10000
Cuzco,NA,Peru,-13.525,-71.972222,1,1615,25000
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1,1615,10000
Reims,Rheims,France,49.25,4.03333,1,1615,21000
Sheffield,NA,United Kingdom,53.381128,-1.470086,1,1615,2152
Syracuse,NA,Greece,37.06082237,15.29420264,2,1615,12432
Avignon,NA,France,43.94834,4.80892,1,1616,23000
Catania,NA,Italy,37.50213,15.08719,1,1616,20000
Hamburg,NA,Germany,53.57532,10.01534,1,1616,31000
Huancavelica,NA,Peru,-12.78542,-74.97501,1,1616,20000
Nagasaki,NA,Japan,32.752558,129.878192,1,1616,24693
Leipzig,NA,Germany,51.33962,12.37129,1,1617,15136
Lille,NA,France,50.628442,3.054975,1,1617,32604
Madrid,NA,Spain,40.416775,-3.703789,1,1617,108000
Anantpur,"Penugonda, Penukonda",India,14.08339,77.59588,3,1618,72000
Piacenza,Fiacenza,Italy,45.04676,9.69937,1,1618,33038
Hiroshima,NA,Japan,34.396775,132.460017,1,1619,36000
Nizhniy Novgorod,"Nishny Novgorod, Gorkiy",Russian Federation,56.3269,44.0075,1,1619,5000
Vienna,Wien,Austria,48.20849,16.37208,1,1619,40000
Augsberg,Ausburg,Germany,48.371444,10.898239,1,1620,45000
Burhanpur,NA,India,21.30898,76.22996,2,1620,130000
Cholula,NA,Mexico,19.06333,-98.306389,1,1620,9000
Erfurt,NA,Germany,50.9787,11.03283,1,1620,19014
Lisbon,NA,Portugal,38.71667,-9.13333,1,1620,113265
Tlaxcala,NA,Mexico,19.32076,-98.20959,1,1620,8000
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1622,104932
Haarlem,NA,Netherlands,52.38084,4.63683,1,1622,39455
Kiev,NA,Ukraine,50.45466,30.5238,1,1622,10500
Lahore,NA,Pakistan,31.54972,74.34361,1,1622,500000
Leiden,Leyden,Netherlands,52.15833,4.49306,1,1622,44745
Madurai,NA,India,9.91735,78.11962,1,1622,42000
Nurnberg,"N¸rnberg, Nuremberg",Germany,49.452031,11.07675,1,1622,24000
Oporto,Porto,Portugal,41.167972,-8.627064,1,1622,19000
Rotterdam,NA,Netherlands,51.9225,4.47917,1,1622,19780
The Hague,s-Gravenhage,Netherlands,52.070492,4.300694,1,1622,16000
Bremen,NA,Germany,53.07516,8.80777,1,1623,23000
Montauban,NA,France,44.01667,1.35,1,1623,24000
Xiamen,"Amoy, Hsiamen",China,24.47979,118.08187,1,1623,60000
Kyoto,NA,Japan,35.02107,135.75385,1,1624,410000
Mantova,Mantua,Italy,45.156417,10.791375,1,1624,30991
Prague,NA,Austria,50.08804,14.42076,1,1624,100297
Taiyuan,NA,China,37.87059,112.548879,1,1624,81200
Venice,NA,Italy,45.440847,12.315514,1,1624,156000
Warsaw,NA,Poland,52.22977,21.01178,1,1624,48000
Baeza,NA,Spain,37.99384,-3.47103,1,1625,17000
Hangzhou,Hangchow,China,30.25,120.166667,2,1625,275000
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1,1625,60000
Palermo,NA,Italy,38.115689,13.361267,1,1625,136000
Rabat,NA,Morocco,34.01325,-6.83255,1,1625,50000
Troyes,NA,France,48.3,4.08333,1,1625,24000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1626,126000
Pskov,NA,Russian Federation,57.8136,28.3496,1,1626,2660
Surat,NA,India,21.19594,72.83023,1,1626,90000
Zaragoza,NA,Spain,41.648792,-0.889581,1,1626,24000
Barcelona,NA,Spain,41.38879,2.15899,1,1627,43000
Lahore,NA,Pakistan,31.54972,74.34361,1,1627,500000
Bordeaux,NA,France,44.84044,-0.5805,1,1628,36000
Esfahan,Isfahan,Iran,32.651389,51.679192,1,1628,325000
Mandu,Mandavgad,India,22.36667,75.38333,2,1628,40000
Milan,NA,Italy,45.465453,9.198786,1,1628,118000
Prague,NA,Austria,50.08804,14.42076,1,1628,43523
Tehran,Teheran,Iran,35.69439,51.42151,1,1628,27500
Florence,Firenze,Italy,43.771033,11.248,1,1629,70000
Guatemala City,Iximche,Guatemala,14.64072,-90.51327,1,1629,26000
Oaxaca,NA,Mexico,17.07108,-96.71914,1,1629,10000
Bantam,Batu Besar,Indonesia,-6.405369,106.064081,1,1630,50000
Brescia,NA,Italy,45.52478,10.22727,1,1630,28000
Marseille,NA,France,43.29695,5.38107,1,1630,48000
Middelburg,NA,Netherlands,51.5,3.61389,1,1630,26000
Toledo,NA,Spain,39.862831,-4.027322,1,1630,20000
Brussel,Brussels,Belgium,50.85045,4.34878,1,1631,30000
Lahore,NA,Pakistan,31.54972,74.34361,1,1631,84000
Magdeburg,NA,Germany,52.130808,11.628878,1,1631,25000
Shenyang,"Fengtien, Mukden",China,41.79222,123.43278,1,1631,200000
Turin,NA,Italy,45.07049,7.68682,1,1631,40000
Augsberg,Ausburg,Germany,48.371444,10.898239,1,1632,90000
Belgrade,Beograd,Serbia,44.80401,20.46513,1,1632,40000
Brescia,NA,Italy,45.52478,10.22727,1,1632,20010
Hugli-Chuchura,"Chinsurah, Hooghly, Hooghly-Chinsura",India,22.9,88.39,2,1632,65000
Kyoto,NA,Japan,35.02107,135.75385,1,1632,410098
Lyon,NA,France,45.74846,4.84671,1,1632,30000
Nurnberg,"N¸rnberg, Nuremberg",Germany,49.452031,11.07675,1,1632,28000
Patna,NA,India,25.610533,85.14145,1,1632,100000
Rotterdam,NA,Netherlands,51.9225,4.47917,1,1632,30000
Valletta,Valetta,Malta,35.89972,14.51472,1,1632,21075
Cuttack,NA,India,20.46497,85.87927,1,1633,60000
Hiroshima,NA,Japan,34.396775,132.460017,1,1633,56000
Kagoshima,NA,Japan,31.5966,130.557183,1,1633,48000
Puri,Jagganath,India,19.810556,85.831389,2,1633,36000
Algiers,NA,Algiers,36.7525,3.04197,1,1634,100000
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1,1634,40000
Augsberg,Ausburg,Germany,48.371444,10.898239,1,1635,16432
Konigsberg,"Kaliningrad, Kˆnigsberg",Germany,54.716667,20.516667,2,1635,33000
Macao,NA,China,22.1667,113.55,1,1635,35000
Recife,Pernambuco,Brazil,-8.05389,-34.88111,1,1635,7000
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1,1636,18000
Ayutthaya,Ayutia,Thailand,14.35,100.55,2,1636,120000
Puebla,Puebla de Zaragoza,Mexico,19.0514,-98.2178,1,1636,50000
Sofia,NA,Bulgaria,42.69751,23.32415,1,1636,40000
Texcoco,Tezcoco,Mexico,19.504422,-98.891425,2,1636,2000
Achin,Aceh,Indonesia,5.55,95.316667,3,1637,60000
Changsha,NA,China,28.196111,112.972222,1,1637,37000
Paris,NA,France,48.856614,2.352222,1,1637,412000
Vienna,Wien,Austria,48.20849,16.37208,1,1637,60000
Agra,NA,India,27.18333,78.01667,1,1638,400000
Ahmedabad,Asawal,India,23.039568,72.566004,1,1638,266000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1638,30000
Granada,NA,Spain,37.177336,-3.598558,1,1638,45000
Vellore,NA,India,12.9184,79.13255,1,1638,95000
Bijapur,NA,India,16.82442,75.71537,1,1639,300000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1639,165000
Tours,NA,France,47.38333,0.68333,1,1639,22000
Tzintzuntzan,NA,Mexico,19.62903,-101.57857,1,1639,1000
Asuncion,AsunciÛn,Paraguay,-25.30066,-57.63591,1,1640,4000
Bucharest,NA,Romania,44.43225,26.10626,1,1640,60000
Chinkiang,Zhenjiang,China,32.2,119.416667,2,1640,39811
Cochin,NA,India,9.93988,76.26022,1,1640,56000
Copenhagen,NA,Denmark,55.67594,12.56553,1,1640,29850
Dhaka,Dacca,India,23.709921,90.407143,1,1640,150000
Diu,Dui,India,21.081554,76.091401,3,1640,50000
Hannover,NA,Germany,52.37052,9.73322,1,1640,10000
Kerman,NA,Iran,30.28321,57.07879,1,1640,45000
Louveigne,"Louvain, LouveignÈ",Belgium,50.877572,4.704328,2,1640,12649
Ruse,Rustchuk,Bulgaria,43.835572,25.965656,2,1640,24000
Toulouse,NA,France,43.60426,1.44367,1,1640,42000
Varanasi,Benares,India,25.317645,82.973914,2,1640,50000
Ayacucho,"Guamanga, Huamanga",Peru,-13.1615,-74.22154,1,1641,20000
Konigsberg,"Kaliningrad, Kˆnigsberg",Germany,54.716667,20.516667,2,1641,33000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,1642,80000
Pisa,NA,Italy,43.71553,10.39659,1,1642,12902
Aberdeen,NA,United Kingdom,57.14369,-2.09814,1,1643,8750
Brussel,Brussels,Belgium,50.85045,4.34878,1,1643,60000
Grenoble,NA,France,45.16667,5.71667,1,1643,14000
Amber,Amer,India,26.985847,75.888251,3,1644,84000
Chinkiang,Zhenjiang,China,32.2,119.416667,2,1644,44256
Orleans,OrlÈans,France,47.902964,1.90925,1,1644,24000
Seville,NA,Spain,37.388097,-5.982331,1,1644,120000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.26,117.21,1,1644,73961
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1645,145000
Antwerp,Antwerpen,Belgium,51.219217,4.402883,1,1645,56948
Kolar,NA,India,13.13671,78.12917,1,1645,40000
Lucca,NA,Italy,43.84357,10.50585,1,1645,25000
Nagara,"Bednur, Bidanur",India,13.824,75.034,3,1645,48000
Clermont,NA,France,45.7831,3.0824,2,1646,9000
Cordoba,"Cordova, CÛrdoba",Spain,38.046133,-4.893564,2,1646,34000
Jaen,JaÈn,Spain,37.76922,-3.79028,1,1646,18000
Kazan,NA,Russian Federation,55.790278,49.134722,2,1646,6000
Medina del Campo,NA,Spain,41.31239,-4.91413,1,1646,3000
Murcia,NA,Spain,37.98704,-1.13004,1,1646,19000
Salamanca,NA,Spain,40.970103,-5.663539,1,1646,14000
Toledo,NA,Spain,39.862831,-4.027322,1,1646,25000
Valladolid,NA,Spain,41.65518,-4.72372,1,1646,15000
Guangzhou,Canton,China,23.11667,113.25,1,1647,200000
Taiyuan,NA,China,37.87059,112.548879,1,1647,75000
Bijapur,NA,India,16.82442,75.71537,1,1648,340000
Lecce,NA,Italy,40.35703,18.17202,1,1648,22000
Padua,NA,Italy,45.406436,11.876761,1,1648,32714
Chengdu,NA,China,30.66667,104.06667,1,1649,120000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111,119.306389,1,1649,84000
Nanchang,NA,China,28.68333,115.88333,1,1649,45000
Nizhniy Novgorod,"Nishny Novgorod, Gorkiy",Russian Federation,56.3269,44.0075,1,1649,14000
Achin,Aceh,Indonesia,5.55,95.316667,3,1650,60000
Agra,NA,India,27.18333,78.01667,1,1650,120000
Ahmedabad,Asawal,India,23.039568,72.566004,1,1650,275000
Aleppo,NA,Syria,36.216667,37.166667,1,1650,64000
Algiers,NA,Algiers,36.7525,3.04197,1,1650,100000
Amber,Amer,India,26.985847,75.888251,3,1650,84000
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1650,165000
Arakan,Rakhine,Myanmar,19.810092,93.987842,1,1650,90000
Ayutthaya,Ayutia,Thailand,14.35,100.55,2,1650,125000
Barcelona,NA,Spain,41.38879,2.15899,1,1650,59000
Basra,Basrah,Iraq,30.5,47.816667,2,1650,60000
Beijing,Peking,China,39.9075,116.39723,1,1650,470000
Benin,Oedo,Nigeria,6.339081,5.626483,2,1650,60000
Bijapur,NA,India,16.82442,75.71537,1,1650,340000
Brussel,Brussels,Belgium,50.85045,4.34878,1,1650,63000
Bukhara,Bokhara,Uzbekistan,39.765869,64.422347,1,1650,90000
Bursa,Brusa,Turkey,40.19266,29.08403,1,1650,60000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,1650,175000
Changsha,NA,China,28.196111,112.972222,1,1650,40000
Damascus,NA,Syria,33.5102,36.29128,1,1650,65000
Dhaka,Dacca,India,23.709921,90.407143,1,1650,100000
Edinburgh,NA,United Kingdom,55.95206,-3.19648,1,1650,48000
Edirne,Adrianople,Turkey,41.681808,26.562269,1,1650,120000
Esfahan,Isfahan,Iran,32.651389,51.679192,1,1650,350000
Fez,Fes,Morocco,34.033333,-5.01,1,1650,70000
Florence,Firenze,Italy,43.771033,11.248,1,1650,66000
Gdansk,Danzig,Poland,54.352025,18.64663,2,1650,77000
Genova,Genoa,Italy,44.40565,8.946256,1,1650,72000
Guangzhou,Canton,China,23.11667,113.25,1,1650,200000
Guiyang,"Gwiyang, Kweiyang",China,26.647661,106.630154,1,1650,34000
Hangzhou,Hangchow,China,30.25,120.166667,2,1650,281000
Huancavelica,NA,Peru,-12.78542,-74.97501,1,1650,22000
Hugli-Chuchura,"Chinsurah, Hooghly, Hooghly-Chinsura",India,22.9,88.39,2,1650,60000
Hyderabad,NA,India,17.38405,78.45636,1,1650,80000
Inwa,Ava,Myanmar,21.857353,95.981936,1,1650,60000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1650,700000
Jodhpur,NA,India,26.26841,73.00594,1,1650,60000
Katsina,NA,Nigeria,12.98943,7.60063,1,1650,60000
Kilwa,NA,Tanzania,-9.149644,38.987675,2,1650,12500
Lahore,NA,Pakistan,31.54972,74.34361,1,1650,360000
Leiden,Leyden,Netherlands,52.15833,4.49306,1,1650,63000
Liege,LiËge,Belgium,50.63373,5.56749,1,1650,33000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1650,170000
London,NA,United Kingdom,51.511214,-0.119825,1,1650,410000
Lyon,NA,France,45.74846,4.84671,1,1650,80000
Madras,NA,India,13.08784,80.27847,1,1650,15000
Madrid,NA,Spain,40.416775,-3.703789,1,1650,125000
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1,1650,125000
Middelburg,NA,Netherlands,51.5,3.61389,1,1650,30000
Milan,NA,Italy,45.465453,9.198786,1,1650,105000
Moscow,NA,Russian Federation,55.75222,37.61556,1,1650,105000
Nagoya,NA,Japan,35.181447,136.906397,1,1650,68000
Nanjing,Nanking,China,32.05,118.766667,1,1650,178000
Naples,NA,Italy,40.851775,14.268122,1,1650,265000
Ningbo,"Yinhsien, Ningpo",China,29.866667,121.55,2,1650,65000
Nkazargamu,"Gasreggomo, Birni, Kazargamu",Nigeria,13.047222,12.227778,3,1650,60000
Osaka,NA,Japan,34.693216,135.502082,1,1650,346000
Oyo,Katunga,Nigeria,7.85,3.93333,1,1650,60000
Palermo,NA,Italy,38.115689,13.361267,1,1650,132000
Paris,NA,France,48.856614,2.352222,1,1650,455000
Plovdiv,Philippopolis,Bulgaria,42.15,24.75,1,1650,27000
Qazvin,Kazvin,Iran,36.26877,50.0041,1,1650,60000
Quito,NA,Ecuador,-0.22985,-78.52495,1,1650,31500
Recife,Pernambuco,Brazil,-8.05389,-34.88111,1,1650,11000
Rome,NA,Italy,41.89474,12.4839,1,1650,110000
Rouen,NA,France,49.44313,1.09932,1,1650,81000
Salvador,"Sao Salvador, Bahia",Brazil,-12.97111,-38.51083,1,1650,10000
Seoul,Hanyang,Republic of Korea,37.56826,126.97783,1,1650,150000
Serres,"Serrai, Seres",Greece,41.090922,23.541319,1,1650,27000
Smyrna,Izmir,Turkey,38.41273,27.13838,1,1650,75000
Sofia,NA,Bulgaria,42.69751,23.32415,1,1650,31000
Srinagar,NA,India,34.08842,74.80298,1,1650,115000
Strasbourg,Strassburg,France,48.58342,7.74296,1,1650,20000
Surat,NA,India,21.19594,72.83023,1,1650,125000
Suzhou,Soochow,China,31.3,120.6,1,1650,128000
Taiyuan,NA,China,37.87059,112.548879,1,1650,27339
Targoviste,"Tirgovishtea, T‚rgoviste",Romania,44.924167,25.456667,1,1650,60000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1650,500000
Udaipur,NA,India,24.57127,73.691544,3,1650,60000
Ujjain,NA,India,23.18239,75.77643,3,1650,65000
Venice,NA,Italy,45.440847,12.315514,1,1650,134000
Vienna,Wien,Austria,48.20849,16.37208,1,1650,65000
Vilnius,Vilna,Lithuania,54.683333,25.283333,1,1650,45000
Wuhan,Wuchang,China,30.58333,114.26667,1,1650,75000
Xiamen,"Amoy, Hsiamen",China,24.47979,118.08187,1,1650,60000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,1650,147000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.26,117.21,1,1650,73000
Zaragoza,NA,Spain,41.648792,-0.889581,1,1650,28000
Dundee,NA,United Kingdom,56.5,-2.96667,1,1651,8047
Tainan City,Taiwan,China,22.983333,120.18333,3,1651,40000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1652,14000
Messina,NA,Italy,38.19327,15.54969,1,1653,47000
Poznan,Posen,Poland,52.40692,16.92993,1,1653,21000
Nagoya,NA,Japan,35.181447,136.906397,1,1654,68000
Tula,NA,Russian Federation,54.107722,37.573261,1,1654,2568
Bucharest,NA,Romania,44.43225,26.10626,1,1655,50000
Frankfurt am Main,NA,Germany,50.110922,8.682128,1,1655,12500
Nagara,"Bednur, Bidanur",India,13.824,75.034,3,1655,78000
Prizren,Frizren,Serbia,42.21389,20.73972,1,1655,16000
Rajmahal,NA,India,25.05303,87.83048,3,1655,100000
Angers,NA,France,47.46667,-0.55,1,1657,28000
Barcelona,NA,Spain,41.38879,2.15899,1,1657,64000
Hangzhou,Hangchow,China,30.25,120.166667,2,1657,281851
Izmail,Ismail,Romania,45.351667,28.836389,2,1657,10000
Santiago,NA,Chile,-33.45,-70.666667,1,1657,4918
Suzhou,Soochow,China,31.3,120.6,1,1657,127000
Agra,NA,India,27.18333,78.01667,1,1658,120000
Jodhpur,NA,India,26.26841,73.00594,1,1658,60000
Medina,Madinah,Saudi Arabia,24.4609,39.620189,1,1658,37000
Cork,NA,Ireland,51.89797,-8.47061,1,1659,4826
Leiden,Leyden,Netherlands,52.15833,4.49306,1,1659,70000
Limerick,NA,Ireland,52.6653,-8.630497,1,1659,3105
Madrid,NA,Spain,40.416775,-3.703789,1,1659,129653
Ruse,Rustchuk,Bulgaria,43.835572,25.965656,2,1659,25000
Dordrecht,NA,Netherlands,51.81,4.67361,1,1660,17000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111,119.306389,1,1660,54730
Glasgow,NA,United Kingdom,55.86515,-4.25763,1,1660,14678
Jinan,Tsinan,China,36.650997,117.120497,1,1660,52120
Marseille,NA,France,43.29695,5.38107,1,1660,52000
Srinagar,NA,India,34.08842,74.80298,1,1660,135000
Basra,Basrah,Iraq,30.5,47.816667,2,1661,60000
Martaban,Mottama,Myanmar,16.52834,97.6157,1,1661,45000
Mumbai,Bombay,India,19.07283,72.88261,1,1661,10000
Quilon,NA,India,8.88,76.6,3,1661,35000
Sendai,NA,Japan,38.266667,140.866667,1,1661,58000
Skopje,"Uskub, Skoplje",Serbia,41.99646,21.43141,1,1661,50000
Xiamen,"Amoy, Hsiamen",China,24.47979,118.08187,1,1661,90000
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1662,200000
Gurgaon,Gargaon,India,28.459497,77.026638,3,1662,54000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1663,16000
Stockholm,NA,Sweden,59.33258,18.0649,1,1663,40000
Surat,NA,India,21.19594,72.83023,1,1663,100000
Ulm,NA,Germany,48.39841,9.99155,1,1663,2000
Athens,NA,Greece,37.97945,23.71622,1,1664,22000
